-9.083878620731740405e-03 -2.594200687561702967e-01 2.565502102703481196e-02 -3.978875000000000000e+03
-8.035499373573976589e-01 8.072586423327149374e-02 1.863615165276781734e-03 -3.939086249999999836e+03
-8.450981887629400724e-01 7.417348803508688748e-02 1.692566084291318449e-03 -3.899297500000000127e+03
-9.404869405090798828e-01 1.396097855842130531e-01 1.309963289720166241e-04 -3.859508749999999964e+03
-9.401761787476324850e-01 1.396813543291819670e-01 1.634517701479359345e-04 -3.819720000000000255e+03
-9.394545967490597338e-01 1.407655164713215168e-01 1.687421244624692394e-04 -3.779931250000000091e+03
-9.386872054619904704e-01 1.419673069763944528e-01 1.687963340561369748e-04 -3.740142499999999927e+03
-9.379040577051366290e-01 1.431827519843657526e-01 1.682975796864480183e-04 -3.700353750000000218e+03
-9.371084231900860262e-01 1.443995123338013831e-01 1.677226834878793897e-04 -3.660565000000000055e+03
-9.363007953580086973e-01 1.456150039576503963e-01 1.671268546452005287e-04 -3.620776249999999891e+03
-9.354813551640080993e-01 1.468277872681439111e-01 1.665177517967383121e-04 -3.580987500000000182e+03
-9.346502525593639588e-01 1.480365759834364470e-01 1.658973579154940099e-04 -3.541198750000000018e+03
-9.338076377767636771e-01 1.492401215343209797e-01 1.652669568568198384e-04 -3.501409999999999854e+03
-9.329536622804173174e-01 1.504372016996223804e-01 1.646277182303177572e-04 -3.461621250000000146e+03
-9.320884761367375093e-01 1.516266205863600058e-01 1.639807469812355864e-04 -3.421832499999999982e+03
-9.312122251595411626e-01 1.528072086396563833e-01 1.633270699221953700e-04 -3.382043749999999818e+03
-9.303250482521085996e-01 1.539778213971927934e-01 1.626676175231746508e-04 -3.342255000000000109e+03
-9.294270749867855619e-01 1.551373369449742523e-01 1.620032079747830392e-04 -3.302466249999999945e+03
-9.285184234032783923e-01 1.562846521798815502e-01 1.613345340644574638e-04 -3.262677500000000236e+03
-9.275991979898130513e-01 1.574186779896088462e-01 1.606621524757455993e-04 -3.222888750000000073e+03
-9.266694878017383008e-01 1.585383334407319267e-01 1.599864749187538554e-04 -3.183099999999999909e+03
-9.257293646649208396e-01 1.596425390369524133e-01 1.593077604181794582e-04 -3.143311250000000200e+03
-9.247788814053633510e-01 1.607302090757765090e-01 1.586261080486186723e-04 -3.103522500000000036e+03
-9.238180700408392676e-01 1.618002430942864500e-01 1.579414493859489558e-04 -3.063733749999999873e+03
-9.228469398642313859e-01 1.628515163541987831e-01 1.572535399337337842e-04 -3.023945000000000164e+03
-9.218654753408889180e-01 1.638828692730363301e-01 1.565619487754853624e-04 -2.984156250000000000e+03
-9.208736337325560406e-01 1.648930956619232557e-01 1.558660456794336800e-04 -2.944367499999999836e+03
-9.198713423474393913e-01 1.658809295802668449e-01 1.551649848462037279e-04 -2.904578750000000127e+03
-9.188584952984524268e-01 1.668450305624689933e-01 1.544576844315587259e-04 -2.864789999999999964e+03
-9.178349496282208753e-01 1.677839669105839759e-01 1.537428008933502076e-04 -2.825001249999999800e+03
-9.168005206282247022e-01 1.686961966780227973e-01 1.530186971039397222e-04 -2.785212500000000091e+03
-9.157549761382126619e-01 1.695800458918470255e-01 1.522834030440228174e-04 -2.745423749999999927e+03
-9.146980295579357767e-01 1.704336834741550233e-01 1.515345677576599402e-04 -2.705635000000000218e+03
-9.136293312324906823e-01 1.712550922267001008e-01 1.507694011194649335e-04 -2.665846250000000055e+03
-9.125484577807227993e-01 1.720420351396569902e-01 1.499846038969413300e-04 -2.626057499999999891e+03
-9.114548988172943567e-01 1.727920161809136657e-01 1.491762846276730164e-04 -2.586268750000000182e+03
-9.103480403666972531e-01 1.735022346282625583e-01 1.483398621033745726e-04 -2.546480000000000018e+03
-9.092271440741640509e-01 1.741695319450277113e-01 1.474699529409372132e-04 -2.506691249999999854e+03
-9.080913210769985255e-01 1.747903302075017873e-01 1.465602451050073145e-04 -2.466902500000000146e+03
-9.069394991059134270e-01 1.753605612329183217e-01 1.456033608010599356e-04 -2.427113749999999982e+03
-9.057703810419455159e-01 1.758755859305529134e-01 1.445907165352223469e-04 -2.387324999999999818e+03
-9.045823927789220509e-01 1.763301041638494493e-01 1.435123953420972388e-04 -2.347536250000000109e+03
-9.033736178832582064e-01 1.767180568052813538e-01 1.423570574843834296e-04 -2.307747499999999945e+03
-9.021417163077526391e-01 1.770325240278064483e-01 1.411119329250584925e-04 -2.267958750000000236e+03
-9.008838245049766158e-01 1.772656276625347305e-01 1.397629630267504478e-04 -2.228170000000000073e+03
-8.995964350514698005e-01 1.774084512075105313e-01 1.382951907714706724e-04 -2.188381249999999909e+03
-8.982752559032439743e-01 1.774509993236532690e-01 1.366935360248982016e-04 -2.148592500000000200e+03
-8.969150534850388601e-01 1.773822296279752575e-01 1.349441266956777265e-04 -2.108803750000000036e+03
-8.955094910180263490e-01 1.771902026722733114e-01 1.330363693888524101e-04 -2.069014999999999873e+03
-8.940509848307806040e-01 1.768624088235602188e-01 1.309659008009816895e-04 -2.029226249999999936e+03
-8.925306172380987890e-01 1.763863380972001127e-01 1.287384143272234766e-04 -1.989437500000000000e+03
-8.909381635042750158e-01 1.757503516327255932e-01 1.263740462711805245e-04 -1.949648750000000064e+03
-8.892623076939795146e-01 1.749448779792914521e-01 1.239114808366997074e-04 -1.909860000000000127e+03
-8.874911279576011003e-01 1.739638774654649334e-01 1.214101833960799977e-04 -1.870071249999999964e+03
-8.856129090364650569e-01 1.728063807414482733e-01 1.189483369555179720e-04 -1.830282500000000027e+03
-8.836172644385308361e-01 1.714777215345673900e-01 1.166137067873964891e-04 -1.790493750000000091e+03
-8.814964034942101012e-01 1.699899177282253038e-01 1.144861025030845535e-04 -1.750704999999999927e+03
-8.792461866615224331e-01 1.683606747005043092e-01 1.126146968356533105e-04 -1.710916249999999991e+03
-8.768665057158560039e-01 1.666108809697739168e-01 1.109997682795903359e-04 -1.671127500000000055e+03
-8.743606927469010914e-01 1.647611934877187545e-01 1.095902487452394934e-04 -1.631338750000000118e+03
-8.717341212942152362e-01 1.628288928243916411e-01 1.083004031927896512e-04 -1.591549999999999955e+03
-8.689925942508105461e-01 1.608260698083660845e-01 1.070362443190436439e-04 -1.551761250000000018e+03
-8.661411374604988112e-01 1.587594235005662380e-01 1.057173134781877482e-04 -1.511972500000000082e+03
-8.631834543391063708e-01 1.566311662158657025e-01 1.042859687114046255e-04 -1.472183749999999918e+03
-8.601219120508234450e-01 1.544402758276438026e-01 1.027057113165236001e-04 -1.432394999999999982e+03
-8.569577830173357169e-01 1.521835497371872292e-01 1.009542192728935802e-04 -1.392606250000000045e+03
-8.536915208200426264e-01 1.498562426950986459e-01 9.901561358065769059e-05 -1.352817500000000109e+03
-8.503229568468332333e-01 1.474522815986732127e-01 9.687386435086984160e-05 -1.313028749999999945e+03
-8.468513763958128715e-01 1.449641214965050051e-01 9.450748826434710731e-05 -1.273240000000000009e+03
-8.432754615035341628e-01 1.423823001088960760e-01 9.188500295393888385e-05 -1.233451250000000073e+03
-8.395930905524110477e-01 1.396947137119276816e-01 8.896042895601514663e-05 -1.193662499999999909e+03
-8.358009748225082580e-01 1.368855934142349795e-01 8.566800570217668017e-05 -1.153873749999999973e+03
-8.318940917673565139e-01 1.339341037696981929e-01 8.191495820954013130e-05 -1.114085000000000036e+03
-8.278648370095127440e-01 1.308123972777481825e-01 7.757038739129893474e-05 -1.074296250000000100e+03
-8.237017440987949302e-01 1.274828019239248045e-01 7.244671675663890830e-05 -1.034507499999999936e+03
-8.193874723017396944e-01 1.238935166506119345e-01 6.626655734932224465e-05 -9.947187500000000000e+02
-8.148954387830097401e-01 1.199715642917835584e-01 5.859975404199634932e-05 -9.549300000000000637e+02
-8.101837123552020348e-01 1.156103773703670429e-01 4.873607181494817589e-05 -9.151412500000000136e+02
-8.051828597085770589e-01 1.106461881671657044e-01 3.541012870885604745e-05 -8.753524999999999636e+02
-7.997690992413676314e-01 1.048094190408341286e-01 1.616193016350568083e-05 -8.355637500000000273e+02
-7.936977112265334311e-01 9.761582908165150618e-02 -1.428181112348212947e-05 -7.957749999999999773e+02
-7.864142220536310957e-01 8.809950320618710473e-02 -6.852509084504102889e-05 -7.559862500000000409e+02
-7.764269595137340829e-01 7.409813880081586590e-02 -1.801998331930688198e-04 -7.161974999999999909e+02
-7.588596929515706302e-01 5.035750364898328862e-02 -4.412071863439905777e-04 -6.764087500000000546e+02
-7.165515986717585495e-01 6.817304860473439622e-03 -9.576854408319613243e-04 -6.366200000000000045e+02
-6.267916470779294480e-01 -4.720963034393907409e-02 -9.783871353351155601e-04 -5.968312499999999545e+02
-5.485541338724523319e-01 -7.379987242180134632e-02 -4.133745170427161942e-04 -5.570425000000000182e+02
-5.095713018293932528e-01 -8.264369257938911084e-02 -1.749475830256448292e-04 -5.172537499999999682e+02
-4.858016048215621496e-01 -8.699791277344434692e-02 -1.130056435304661319e-04 -4.774650000000000318e+02
-4.662275935625618262e-01 -9.014876392685232387e-02 -9.685237919505602488e-05 -4.376762499999999818e+02
-4.479559604308993581e-01 -9.268419161786935201e-02 -8.922309360585166285e-05 -3.978874999999999886e+02
-4.307024495301059464e-01 -9.465856819412728218e-02 -7.820576731394034674e-05 -3.580987499999999955e+02
-4.150461282255534234e-01 -9.629287081638582269e-02 -6.620290705413808558e-05 -3.183100000000000023e+02
-4.008481359669112121e-01 -9.809660450389166841e-02 -6.386892486852228153e-05 -2.785212500000000091e+02
-3.869375999655587650e-01 -1.004686307292097236e-01 -7.477522821391261278e-05 -2.387325000000000159e+02
